 3.11988586e-02  7.66375551e+00  3.11988586e-02  6.28739488e-02 
 3.12988586e-02  7.66375548e+00  3.12988586e-02  6.28738936e-02 
 3.13988586e-02  7.66375551e+00  3.13988586e-02  6.28739487e-02 
 3.14988586e-02  7.66375548e+00  3.14988586e-02  6.28738937e-02 
 3.15988586e-02  7.66375551e+00  3.15988586e-02  6.28739486e-02 
 3.16988586e-02  7.66375548e+00  3.16988586e-02  6.28738938e-02 
 3.17988586e-02  7.66375550e+00  3.17988586e-02  6.28739485e-02 
 3.18988586e-02  7.66375548e+00  3.18988586e-02  6.28738939e-02 
 3.19988586e-02  7.66375550e+00  3.19988586e-02  6.28739483e-02 
 3.20988586e-02  7.66375548e+00  3.20988586e-02  6.28738940e-02 
 3.21988586e-02  7.66375550e+00  3.21988586e-02  6.28739482e-02 
 3.22988586e-02  7.66375548e+00  3.22988586e-02  6.28738942e-02 
 3.23988586e-02  7.66375550e+00  3.23988586e-02  6.28739481e-02 
 3.24988586e-02  7.66375548e+00  3.24988586e-02  6.28738943e-02 
 3.25988586e-02  7.66375550e+00  3.25988586e-02  6.28739480e-02 
 3.26988586e-02  7.66375548e+00  3.26988586e-02  6.28738944e-02 
 3.27988586e-02  7.66375550e+00  3.27988586e-02  6.28739479e-02 
 3.28988586e-02  7.66375548e+00  3.28988586e-02  6.28738945e-02 
 3.29988586e-02  7.66375550e+00  3.29988586e-02  6.28739478e-02 
 3.30988586e-02  7.66375548e+00  3.30988586e-02  6.28738946e-02 
 3.31988586e-02  7.66375550e+00  3.31988586e-02  6.28739477e-02 
 3.32988586e-02  7.66375548e+00  3.32988586e-02  6.28738947e-02 
 3.33988586e-02  7.66375550e+00  3.33988586e-02  6.28739476e-02 
 3.34988586e-02  7.66375548e+00  3.34988586e-02  6.28738948e-02 
 3.35988586e-02  7.66375550e+00  3.35988586e-02  6.28739475e-02 
 3.36988586e-02  7.66375548e+00  3.36988586e-02  6.28738949e-02 
 3.37988586e-02  7.66375550e+00  3.37988586e-02  6.28739474e-02 
 3.38988586e-02  7.66375548e+00  3.38988586e-02  6.28738950e-02 
 3.39988586e-02  7.66375550e+00  3.39988586e-02  6.28739473e-02 
 3.40988586e-02  7.66375548e+00  3.40988586e-02  6.28738951e-02 
 3.41988586e-02  7.66375550e+00  3.41988586e-02  6.28739472e-02 
